enzymeID	genus	sum	sd	percentage_genus
GT35	RUG306	1		0.0028084365433763
GT35	RUG369	72	0	0.202207431123094
GT35	Ruminiclostridium_C	8	0.377964473009227	0.0224674923470104
GT35	Ruminiclostridium_E	38	0.583592075121765	0.1067205886483
GT35	Ruminococcus	9	0.547722557505166	0.0252759288903867
GT35	Ruminococcus_A	359	0.521604157694747	1.00822871907209
GT35	Ruminococcus_C	80	0.462267267743469	0.224674923470104
GT35	Ruminococcus_D	13	0.726483157256779	0.0365096750638919
GT35	Ruminococcus_E	738	0.68679066383375	2.07262616901171
GT35	Ruthenibacterium	113	0.584786549641812	0.317353329401522
GT35	Selenomonas_C	3	0	0.00842530963012891
GT35	Sellimonas	47	0.561489925074877	0.131996517538686
GT35	Solobacterium	389	0.568293695819553	1.09248181537338
GT35	Staphylococcus	1		0.0028084365433763
GT35	Stigmatella	12	0	0.0337012385205156
GT35	Stomatobaculum	169	0.552046095582045	0.474625775830595
GT35	Stoquefichus	7	0.408248290463863	0.0196590558036341
GT35	Streptococcus	216	0.486742852696537	0.606622293369281
GT35	Succiniclasticum	45	0.150755672288882	0.126379644451934
GT35	Succinivibrio	70	0.170213933457599	0.196590558036341
GT35	Tener-01	2	0	0.00561687308675261
GT35	Terrisporobacter	146	0.584991671742735	0.41003173533294
GT35	TF01-11	2		0.00561687308675261
GT35	Treponema_D	314	0.17865515791814	0.881849074620159
GT35	Turicibacter	47	0.450225168890748	0.131996517538686
GT35	Tyzzerella	18	0.414039335605413	0.0505518577807735
GT35	UBA1049	51	0.199914947901746	0.143230263712191
GT35	UBA1066	13	0.52704627669473	0.0365096750638919
GT35	UBA1067	25	0	0.0702109135844076
GT35	UBA1081	72	0.237043540378384	0.202207431123094
GT35	UBA1191	41	0.223455865030959	0.115145898278428
GT35	UBA1206	38	0.373491363112091	0.1067205886483
GT35	UBA1213	3	0	0.00842530963012891
GT35	UBA1221	1		0.0028084365433763
GT35	UBA1232	23	0	0.064594040497655
GT35	UBA1259	4	0	0.0112337461735052
GT35	UBA1394	41	0.69025305168635	0.115145898278428
GT35	UBA1417	170	0.20335741361764	0.477434212373971
GT35	UBA1436	6	0	0.0168506192602578
GT35	UBA1712	162	0.273861278752583	0.454966720026961
GT35	UBA1738	1		0.0028084365433763
GT35	UBA1777	460	0.247119181508035	1.2918808099531
GT35	UBA1829	1		0.0028084365433763
GT35	UBA2658	6	0	0.0168506192602578
GT35	UBA2727	27	0.428932027228889	0.0758277866711602
GT35	UBA2730	1		0.0028084365433763
GT35	UBA2813	1		0.0028084365433763
GT35	UBA2834	70	0	0.196590558036341
GT35	UBA2856	408	0.660895806628865	1.14584210969753
GT35	UBA2862	539	0.506036446529672	1.51374729687983
GT35	UBA2882	35	0.747545001596402	0.0982952790181706
GT35	UBA2883	4	0	0.0112337461735052
GT35	UBA2912	153	0.362413139361819	0.429690791136574
GT35	UBA2931	33	0.515761429555128	0.092678405931418
GT35	UBA2943	453	0.648486425162213	1.27222175414947
GT35	UBA3207	15	0	0.0421265481506445
GT35	UBA3282	6	0.577350269189626	0.0168506192602578
GT35	UBA3388	43	0.154303349962092	0.120762771365181
GT35	UBA3789	15	0.267261241912424	0.0421265481506445
GT35	UBA3792	2	0	0.00561687308675261
GT35	UBA3839	3	0	0.00842530963012891
GT35	UBA4285	5	0.577350269189626	0.0140421827168815
GT35	UBA4334	9	0	0.0252759288903867
GT35	UBA4372	31	0	0.0870615328446654
GT35	UBA4855	6	0	0.0168506192602578
GT35	UBA4951	6	0	0.0168506192602578
GT35	UBA5603	1		0.0028084365433763
GT35	UBA5893	19	0	0.0533602943241498
GT35	UBA5905	11	0.517549169506766	0.0308928019771393
GT35	UBA5920	213	0.265280584754898	0.598196983739152
GT35	UBA6235	9	0.487950036474267	0.0252759288903867
GT35	UBA629	103	0.479530890232023	0.289268963967759
GT35	UBA636	185	0.164793948048677	0.519560760524616
GT35	UBA6398	35	0.171498585142509	0.0982952790181706
GT35	UBA6857	222	0.823776040665258	0.623472912629539
GT35	UBA6984	32	0.253708131702462	0.0898699693880417
GT35	UBA7102	479	0.338487119006963	1.34524110427725
GT35	UBA7173	78	0.161136315834457	0.219058050383352
GT35	UBA7182	6	0.577350269189626	0.0168506192602578
GT35	UBA733	8	0	0.0224674923470104
GT35	UBA737	92	0.441687354695882	0.25837616199062
GT35	UBA738	282	0.612799494980565	0.791979105232117
GT35	UBA7597	1		0.0028084365433763
GT35	UBA7642	82	0.157109975188711	0.230291796556857
GT35	UBA7703	134	0.273394030348241	0.376330496812425
GT35	UBA7748	308	0.409134824169034	0.864998455359901
GT35	UBA9475	6	0.577350269189626	0.0168506192602578
GT35	UCG-010	2	0	0.00561687308675261
GT35	V9D3004	1		0.0028084365433763
GT35	Victivallis	2	0	0.00561687308675261
GT35	Zag1	13	0	0.0365096750638919
GT35	Zag111	45	0.150755672288882	0.126379644451934
GT35		5	0	0.0140421827168815
GT38	Enterococcus	1		33.3333333333333
GT38	Escherichia	2	0	66.6666666666667
GT39	14-2	1		0.0152881822351322
GT39	Absiella	1		0.0152881822351322
GT39	Acetatifactor	29	0.188982236504614	0.443357284818835
GT39	Acetivibrio_A	3	0	0.0458645467053967
GT39	Acetoanaerobium	1		0.0152881822351322
GT39	Actinomyces	2	0	0.0305763644702645
GT39	Acutalibacter	51	0	0.779697293991744
GT39	Agathobacter	8	0	0.122305457881058
GT39	Agathobaculum	1		0.0152881822351322
GT39	Anaeromassilibacillus	1		0.0152881822351322
GT39	Anaerostipes	3	0.707106781186548	0.0458645467053967
GT39	Anaerotruncus	1		0.0152881822351322
GT39	Angelakisella	3	0	0.0458645467053967
GT39	Bacillus_A	1		0.0152881822351322
GT39	Bacteroides_A	1		0.0152881822351322
GT39	Bacteroides_B	1		0.0152881822351322
GT39	Bifidobacterium	320	0.237963684841005	4.89221831524232
GT39	Blautia	1		0.0152881822351322
GT39	Blautia_A	53	0	0.810273658462009
GT39	Butyricicoccus_A	1		0.0152881822351322
GT39	Butyrivibrio	1		0.0152881822351322
GT39	Butyrivibrio_A	4	0	0.061152728940529
GT39	CAG-1000	10	0.333333333333333	0.152881822351322
GT39	CAG-103	181	0.149042484024423	2.76716098455894
GT39	CAG-110	55	0.192380247561097	0.840850022932273
GT39	CAG-115	1		0.0152881822351322
GT39	CAG-127	3	0	0.0458645467053967
GT39	CAG-145	2	0	0.0305763644702645
GT39	CAG-170	42	0.220721427863152	0.642103653875554
GT39	CAG-177	20	0	0.305763644702645
GT39	CAG-180	7	0	0.107017275645926
GT39	CAG-194	7	0.894427190999916	0.107017275645926
GT39	CAG-245	11	0.316227766016838	0.168170004586455
GT39	CAG-269	73	0.166633128751715	1.11603730316465
GT39	CAG-273	34	0	0.519798195994496
GT39	CAG-302	25	0	0.382204555878306
GT39	CAG-349	1		0.0152881822351322
GT39	CAG-390	7	0	0.107017275645926
GT39	CAG-41	17	0	0.259899097997248
GT39	CAG-417	2	0	0.0305763644702645
GT39	CAG-448	1		0.0152881822351322
GT39	CAG-45	26	0	0.397492738113438
GT39	CAG-452	8	0.377964473009227	0.122305457881058
GT39	CAG-460	7	0	0.107017275645926
GT39	CAG-475	2	0	0.0305763644702645
GT39	CAG-488	1		0.0152881822351322
GT39	CAG-510	10	0	0.152881822351322
GT39	CAG-533	5	0	0.0764409111756612
GT39	CAG-536	1		0.0152881822351322
GT39	CAG-603	5	1.15470053837925	0.0764409111756612
GT39	CAG-605	7	0	0.107017275645926
GT39	CAG-791	2	0	0.0305763644702645
GT39	CAG-81	1		0.0152881822351322
GT39	CAG-822	9	0	0.13759364011619
GT39	CAG-83	87	0.152477210493529	1.33007185445651
GT39	CAG-841	13	0	0.198746369056719
GT39	CAG-882	1		0.0152881822351322
GT39	CAG-95	104	0.529986143093598	1.58997095245375
GT39	CAG-964	1		0.0152881822351322
GT39	Catenibacterium	8	0	0.122305457881058
GT39	Christensenella	5	0	0.0764409111756612
GT39	Cloacibacillus	1		0.0152881822351322
GT39	Clostridium	6	0.447213595499958	0.0917290934107934
GT39	Clostridium_AI	18	0.242535625036333	0.27518728023238
GT39	Clostridium_E	1		0.0152881822351322
GT39	Clostridium_M	3	0	0.0458645467053967
GT39	Clostridium_P	2	0	0.0305763644702645
GT39	Clostridium_Q	2	0	0.0305763644702645
GT39	Collinsella	4	0.577350269189626	0.061152728940529
GT39	Corynebacterium	110	0.0957826285221151	1.68170004586455
GT39	Desulfovibrio	1		0.0152881822351322
GT39	Dialister	1		0.0152881822351322
GT39	Dietzia	11	0	0.168170004586455
GT39	Dorea	27	0.196116135138184	0.412780920348571
GT39	DTU024	321	0.289287745807916	4.90750649747745
GT39	DTU078	4	0	0.061152728940529
GT39	Enterococcus	2	0	0.0305763644702645
GT39	Enterococcus_B	2	0	0.0305763644702645
GT39	Enterococcus_D	1		0.0152881822351322
GT39	ER4	102	0.364432092823828	1.55939458798349
GT39	Erysipelatoclostridium	4	0	0.061152728940529
GT39	Escherichia	9	0	0.13759364011619
GT39	Eubacterium	24	0	0.366916373643174
GT39	Eubacterium_E	73	0.117851130197758	1.11603730316465
GT39	Eubacterium_F	54	0.137360563948689	0.825561840697141
GT39	Eubacterium_G	1		0.0152881822351322
GT39	Eubacterium_H	6	0	0.0917290934107934
GT39	Eubacterium_I	1		0.0152881822351322
GT39	Eubacterium_Q	1		0.0152881822351322
GT39	Eubacterium_R	5	0	0.0764409111756612
GT39	F23-B02	514	0.146400662784244	7.85812566885797
GT39	Faecalibacterium	174	0.0760285921269706	2.66014370891301
GT39	Faecalicatena	9	0	0.13759364011619
GT39	Firm-11	7	0.408248290463863	0.107017275645926
GT39	Flavonifractor	11	0	0.168170004586455
GT39	Fournierella	13	0	0.198746369056719
GT39	GCA-900066575	1		0.0152881822351322
GT39	GCA-900199385	4	0.577350269189626	0.061152728940529
GT39	Gemmiger	703	0.14614386003433	10.747592111298
GT39	Holdemanella	139	0	2.12505733068338
GT39	HUN007	3	0	0.0458645467053967
GT39	Hungatella	2	0	0.0305763644702645
GT39	Intestinimonas	116	0.639647937959689	1.77342913927534
GT39	Jeotgalibaca	1		0.0152881822351322
GT39	Kandleria	3	0	0.0458645467053967
GT39	Klebsiella	1		0.0152881822351322
GT39	Lachnobacterium	1		0.0152881822351322
GT39	Lachnoclostridium_A	1		0.0152881822351322
GT39	Lachnospira	2	0	0.0305763644702645
GT39	Lactobacillus	32	0.179605302026775	0.489221831524232
GT39	Lactobacillus_B	9	0	0.13759364011619
GT39	Lactobacillus_H	17	0	0.259899097997248
GT39	Lawsonibacter	12	0	0.183458186821587
GT39	Macrococcus	1		0.0152881822351322
GT39	Marvinbryantia	7	0	0.107017275645926
GT39	Methanobrevibacter_A	1		0.0152881822351322
GT39	Mogibacterium	1		0.0152881822351322
GT39	Muribaculum	1		0.0152881822351322
GT39	Negativibacillus	22	0	0.336340009172909
GT39	Olsenella_C	1		0.0152881822351322
GT39	Oscillibacter	21	0	0.321051826937777
GT39	Parabacteroides	2	0	0.0305763644702645
GT39	PeH17	182	0.182730581206856	2.78244916679407
GT39	Phascolarctobacterium_A	4	0	0.061152728940529
GT39	Prevotella	22	0	0.336340009172909
GT39	Pseudoflavonifractor	16	0.258198889747161	0.244610915762116
GT39	Pseudoscardovia	54	0.377964473009227	0.825561840697141
GT39	Romboutsia	2	0	0.0305763644702645
GT39	Roseburia	4	0	0.061152728940529
GT39	Ruminiclostridium_C	3	0	0.0458645467053967
GT39	Ruminiclostridium_E	3	0	0.0458645467053967
GT39	Ruminococcus_A	7	0	0.107017275645926
GT39	Ruminococcus_C	1		0.0152881822351322
GT39	Ruminococcus_D	5	0	0.0764409111756612
GT39	Ruminococcus_E	42	0	0.642103653875554
GT39	Ruthenibacterium	18	0	0.27518728023238
GT39	Sellimonas	4	0	0.061152728940529
GT39	Solobacterium	89	0	1.36064821892677
GT39	Spiribacter	1		0.0152881822351322
GT39	Staphylococcus	1		0.0152881822351322
GT39	Tener-01	1		0.0152881822351322
GT39	Trueperella	1		0.0152881822351322
GT39	Turicibacter	1		0.0152881822351322
GT39	Tyzzerella	1		0.0152881822351322
GT39	UBA1049	3	0	0.0458645467053967
GT39	UBA1066	2	0	0.0305763644702645
GT39	UBA1081	4	0	0.061152728940529
GT39	UBA1206	3	0	0.0458645467053967
GT39	UBA1213	1		0.0152881822351322
GT39	UBA1417	145	0.0833333333333333	2.21678642409418
GT39	UBA1738	1		0.0152881822351322
GT39	UBA1777	444	0.184314497600682	6.78795291239872
GT39	UBA2658	8	0	0.122305457881058
GT39	UBA2856	2	0	0.0305763644702645
GT39	UBA2862	461	0.209163494293036	7.04785201039596
GT39	UBA2882	1		0.0152881822351322
GT39	UBA2912	2	0	0.0305763644702645
GT39	UBA2943	255	0.289730072040083	3.89848646995872
GT39	UBA3789	106	0.196116135138184	1.62054731692402
GT39	UBA3792	1		0.0152881822351322
GT39	UBA4285	2	0	0.0305763644702645
GT39	UBA629	3	0	0.0458645467053967
GT39	UBA636	42	0	0.642103653875554
GT39	UBA7102	412	0.0854342298063776	6.29873108087448
GT39	UBA7182	2	0	0.0305763644702645
GT39	UBA737	2	0	0.0305763644702645
GT39	UBA738	121	0.129090250738692	1.849870050451
GT39	UBA7703	128	0	1.95688732609693
GT39	UBA9475	5	0	0.0764409111756612
GT39	UCG-010	2	0	0.0305763644702645
GT39	Zag111	2	0	0.0305763644702645
GT4	14-2	40	3.14805597317716	0.0282781438226395
GT4	Absiella	29	1.30247018062932	0.0205016542714136
GT4	AC2028	16	4.16333199893227	0.0113112575290558
GT4	Acetatifactor	246	4.47276638085921	0.173910584509233
GT4	Acetivibrio_A	144	3.35123398627569	0.101801317761502
GT4	Acetoanaerobium	3		0.00212086078669796
GT4	Acetobacterium	1		0.000706953595565987
GT4	Acidaminococcus	20	2.11570094204982	0.0141390719113197
GT4	Acinetobacter	7	1.52752523165195	0.00494867516896191
GT4	Actinobacillus_A	10	1.29099444873581	0.00706953595565987
GT4	Actinomyces	15	2.06155281280883	0.0106043039334898
GT4	Acutalibacter	50	0.382706998191366	0.0353476797782994
GT4	Adlercreutzia	351	1.08852084149897	0.248140712043661
GT4	Aerococcus	46	1.26120707056922	0.0325198653960354
GT4	Agathobacter	2075	4.55913484841778	1.46692871079942
GT4	Agathobaculum	112	0.3715101640335	0.0791788027033906
GT4	Akkermansia	23	0.744946343668492	0.0162599326980177
GT4	Alcaligenes	8		0.0056556287645279
GT4	Alistipes	244	2.0872051101573	0.172496677318101
GT4	Anaerocolumna	3		0.00212086078669796
GT4	Anaeromassilibacillus	8	2.08166599946613	0.0056556287645279
GT4	Anaerostipes	215	4.82828829552394	0.151995023046687
GT4	Anaerotignum	19	1.19721899973786	0.0134321183157538
GT4	Anaerotruncus	37	1.39338453695893	0.0261572830359415
GT4	Anaerovibrio	176	1.07423095932493	0.124423832819614
GT4	Angelakisella	39	1.23437604097225	0.0275711902270735
GT4	Atopobium	18	2.36643191323985	0.0127251647201878
GT4	Avibacterium	6	0	0.00424172157339592
GT4	Bacillus	19	2.88675134594813	0.0134321183157538
GT4	Bacteroides	1613	9.01190202506955	1.14031614964794
GT4	Bacteroides_A	46	2.52460420138016	0.0325198653960354
GT4	Bacteroides_B	1560	13.3100252270921	1.10284760908294
GT4	BICA1-8	3		0.00212086078669796
GT4	Bifidobacterium	927	1.20743710567233	0.65534598308967
GT4	Blautia	266	4.38962057230107	0.188049656420553
GT4	Blautia_A	4357	3.5645116043119	3.08019681588101
GT4	Burkholderia	3		0.00212086078669796
GT4	Butyricicoccus_A	767	1.42943148968689	0.542233407799112
GT4	Butyricimonas	111	3.20256307610174	0.0784718491078246
GT4	Butyrivibrio	97	2.16849739505976	0.0685744987699007
GT4	Butyrivibrio_A	36	2.37662610613274	0.0254503294403755
GT4	C941	1155	3.04877152898788	0.816531402878715
GT4	CAG-1000	492	2.59325667346383	0.347821169018466
GT4	CAG-103	851	1.97443448716782	0.601617509826655
GT4	CAG-110	7575	4.66556329411687	5.35517348641235
GT4	CAG-115	55	1.42886901662352	0.0388824477561293
GT4	CAG-127	65	1.76495874316636	0.0459519837117892
GT4	CAG-1427	7	0	0.00494867516896191
GT4	CAG-1435	12	1.26491106406735	0.00848344314679184
GT4	CAG-145	161	1.25232240397941	0.113819528886124
GT4	CAG-170	967	1.37315470732693	0.68362412691231
GT4	CAG-177	945	2.91657509013745	0.668071147809858
GT4	CAG-1782	21	0.517549169506766	0.0148460255068857
GT4	CAG-180	467	1.87057521073648	0.330147329129316
GT4	CAG-194	85	6.22972903178973	0.0600910556231089
GT4	CAG-196	93	1.11599934832174	0.0657466843876368
GT4	CAG-245	1004	3.40861719526974	0.709781409948251
GT4	CAG-267	2		0.00141390719113197
GT4	CAG-269	3957	4.82962769724724	2.79741537765461
GT4	CAG-273	777	4.35831877318945	0.549302943754772
GT4	CAG-302	1308	4.18378669660342	0.924695303000311
GT4	CAG-313	17	1.51185789203691	0.0120182111246218
GT4	CAG-345	16	0.755928946018454	0.0113112575290558
GT4	CAG-349	108	1.47899953128004	0.0763509883211266
GT4	CAG-353	12	1.4142135623731	0.00848344314679184
GT4	CAG-390	426	3.11295781036524	0.301162231711111
GT4	CAG-41	71	1.57485197087178	0.0501937052851851
GT4	CAG-417	157	2.95830818232099	0.11099171450386
GT4	CAG-448	29	1.08362466945083	0.0205016542714136
GT4	CAG-45	1544	3.49923098678192	1.09153635155388
GT4	CAG-452	709	3.11783124951138	0.501230099256285
GT4	CAG-460	323	2.50322164704011	0.228346011367814
GT4	CAG-475	24	1.26491106406735	0.0169668862935837
GT4	CAG-484	17	1.13389341902768	0.0120182111246218
GT4	CAG-485	1566	2.91202746419045	1.10708933065634
GT4	CAG-488	971	3.58869689036145	0.686451941294573
GT4	CAG-492	115	5.43112106506491	0.0812996634900885
GT4	CAG-495	20	0.603022689155527	0.0141390719113197
GT4	CAG-510	100	3.04802824633831	0.0706953595565987
GT4	CAG-533	514	3.032174672959	0.363374148120917
GT4	CAG-536	211	1.17431500080727	0.149167208664423
GT4	CAG-56	98	2.03100960115899	0.0692814523654667
GT4	CAG-568	8	0	0.0056556287645279
GT4	CAG-590	15	2.44948974278318	0.0106043039334898
GT4	CAG-603	111	4.26030487505982	0.0784718491078246
GT4	CAG-605	418	2.41471177724608	0.295506602946583
GT4	CAG-628	37	1.15754954477837	0.0261572830359415
GT4	CAG-632	6		0.00424172157339592
GT4	CAG-791	1171	4.15735897583748	0.827842660407771
GT4	CAG-793	5	2.12132034355964	0.00353476797782994
GT4	CAG-81	23	2.5407785333546	0.0162599326980177
GT4	CAG-822	349	1.86823259801692	0.246726804852529
GT4	CAG-826	45	1.33944676902773	0.0318129118004694
GT4	CAG-83	931	1.68689400766668	0.658173797471934
GT4	CAG-831	2		0.00141390719113197
GT4	CAG-841	244	1.20626008028315	0.172496677318101
GT4	CAG-873	734	3.49730381761206	0.518903939145435
GT4	CAG-882	19	2.58843582110896	0.0134321183157538
GT4	CAG-95	889	4.36177159828835	0.628481746458163
GT4	CAG-964	71	1.70623324433032	0.0501937052851851
GT4	Campylobacter	501	2.68665080846394	0.35418375137856
GT4	Campylobacter_D	23	1.25166555703457	0.0162599326980177
GT4	Catenibacterium	489	1.31841020039869	0.345700308231768
GT4	Centipeda	98	1.96557677629038	0.0692814523654667
GT4	Chlamydia	2	0	0.00141390719113197
GT4	Christensenella	7	0.894427190999916	0.00494867516896191
GT4	Cloacibacillus	175	1.13711045776208	0.123716879224048
GT4	Clostridioides	4		0.00282781438226395
GT4	Clostridium	2514	9.52850639118165	1.77728133925289
GT4	Clostridium_AI	124	4.84567017867699	0.0876622458501824
GT4	Clostridium_E	6	1.73205080756888	0.00424172157339592
GT4	Clostridium_M	309	2.27111309874842	0.21844866102989
GT4	Clostridium_P	707	6.60051546530371	0.499816192065153
GT4	Clostridium_Q	165	2.7898977421699	0.116647343268388
GT4	COE1	307	7.81802650683268	0.217034753838758
GT4	Collinsella	384	2.39366852170156	0.271470180697339
GT4	Comamonas	8	0.516397779494322	0.0056556287645279
GT4	Coprococcus	45	9.836157786453	0.0318129118004694
GT4	Corynebacterium	765	2.45877680416446	0.54081950060798
GT4	Desulfovibrio	878	3.75115451389332	0.620705256906937
GT4	Dialister	171	1.26167363802424	0.120889064841784
GT4	Dietzia	99	3.22166430267352	0.0699884059610327
GT4	Dorea	2629	3.21632274740706	1.85858100274298
GT4	DTU024	1093	1.98650059210527	0.772700279953624
GT4	DTU078	118	2.55914172120388	0.0834205242767865
GT4	Duncaniella	350	2.6748603793059	0.247433758448095
GT4	Duodenibacillus	8	2.88675134594813	0.0056556287645279
GT4	Edwardsiella	2		0.00141390719113197
GT4	Eisenbergiella	136	3.86020540525384	0.0961456889969742
GT4	Enterobacter	60	4.63190516467527	0.0424172157339592
GT4	Enterococcus	69	3.247909026355	0.0487797980940531
GT4	Enterococcus_B	460	2.58282166282062	0.325198653960354
GT4	Enterococcus_C	4		0.00282781438226395
GT4	Enterococcus_D	10	1.52752523165195	0.00706953595565987
GT4	Enterococcus_E	202	2.43966146256977	0.142804626304329
GT4	Enteroscipio	5	0	0.00353476797782994
GT4	ER4	778	1.71911595828688	0.550009897350338
GT4	Erysipelatoclostridium	259	5.31431686709409	0.183100981251591
GT4	Escherichia	528	1.91250873952051	0.373271498458841
GT4	Eubacterium	218	2.7585052896235	0.154115883833385
GT4	Eubacterium_A	114	0.812511703158917	0.0805927098945225
GT4	Eubacterium_E	635	6.84900055512519	0.448915533184402
GT4	Eubacterium_F	366	4.25179700571156	0.258745015977151
GT4	Eubacterium_G	54	5.44893651008241	0.0381754941605633
GT4	Eubacterium_H	661	1.95176511443139	0.467296326669118
GT4	Eubacterium_I	27	3.62530786869986	0.0190877470802817
GT4	Eubacterium_Q	114	2.05688337801861	0.0805927098945225
GT4	Eubacterium_R	1798	2.37942314855563	1.27110256482764
GT4	F082	153	1.86885281320879	0.108163900121596
GT4	F23-B02	1269	1.94366815394807	0.897124112773238
GT4	F23-D06	4		0.00282781438226395
GT4	Facklamia_A	5		0.00353476797782994
GT4	Faecalibacterium	2819	3.60538564804596	1.99290218590052
GT4	Faecalicatena	838	4.80100293114383	0.592427113084297
GT4	Fibrobacter_A	21	2	0.0148460255068857
GT4	Firm-04	4		0.00282781438226395
GT4	Firm-07	4	0	0.00282781438226395
GT4	Firm-09	8	0.577350269189626	0.0056556287645279
GT4	Firm-11	31	2.06827894099848	0.0219155614625456
GT4	Flavonifractor	90	1.64082530828473	0.0636258236009388
GT4	Fournierella	80	1.8449772049268	0.056556287645279
GT4	Fusobacterium_A	14	2.48997991959775	0.00989735033792382
GT4	GCA-900066575	30	1.84883255547435	0.0212086078669796
GT4	GCA-900199385	3	0.707106781186548	0.00212086078669796
GT4	Gemmiger	7383	3.57894524996069	5.21943839606368
GT4	Gordonibacter	35	0.818505185637975	0.0247433758448095
GT4	Helicobacter_A	6		0.00424172157339592
GT4	Helicobacter_F	12	1	0.00848344314679184
GT4	Holdemanella	998	1.63694584993676	0.705539688374855
GT4	HUN007	22	1.36626010212795	0.0155529791024517
GT4	Hungatella	59	2.67617352985653	0.0417102621383932
GT4	Intestinimonas	438	2.10629613262386	0.309645674857902
GT4	ISDg	4	0.577350269189626	0.00282781438226395
GT4	Jeotgalibaca	19	1.47196014438797	0.0134321183157538
GT4	K10	5		0.00353476797782994
GT4	Kandleria	147	1.4079349067888	0.1039221785482
GT4	Klebsiella	2	0	0.00141390719113197
GT4	Kurthia	43	1.38476800135706	0.0303990046093374
GT4	Lachnobacterium	22	2.79284800875379	0.0155529791024517
GT4	Lachnoclostridium	3	0.707106781186548	0.00212086078669796
GT4	Lachnoclostridium_A	4		0.00282781438226395
GT4	Lachnospira	626	3.22431893525324	0.442552950824308
GT4	Lactobacillus	2946	2.90152425737467	2.0826852925374
GT4	Lactobacillus_B	488	4.13438167122874	0.344993354636202
GT4	Lactobacillus_C	10		0.00706953595565987
GT4	Lactobacillus_F	52	4.85994317035165	0.0367615869694313
GT4	Lactobacillus_H	3392	2.93673078173877	2.39798659615983
GT4	Lactococcus	1		0.000706953595565987
GT4	Lawsonibacter	237	1.92917450888049	0.167548002149139
GT4	Macrococcus	9	0.836660026534076	0.00636258236009388
GT4	Mailhella	3	0.707106781186548	0.00212086078669796
GT4	Marvinbryantia	374	5.1026460132951	0.264400644741679
GT4	Massilimaliae	143	0.758824443689614	0.101094364165936
GT4	Massilioclostridium	15	0.707106781186548	0.0106043039334898
GT4	Megasphaera	116	1.89994629354815	0.0820066170856545
GT4	Methanobrevibacter_A	406	1.29740177580628	0.287023159799791
GT4	Methanobrevibacter_B	20	1.03279555898864	0.0141390719113197
GT4	Methanomethylophilus	141	0.606388423327594	0.0996804569748042
GT4	Methanosphaera	135	1.93814608747903	0.0954387354014083
GT4	Mitsuokella	90	2.04858407118104	0.0636258236009388
GT4	Mogibacterium	348	1.66473702715439	0.246019851256964
GT4	Muribaculum	5	0.5	0.00353476797782994
GT4	Negativibacillus	245	2.2799557447894	0.173203630913667
GT4	Neisseria	85	1.04653623694457	0.0600910556231089
GT4	NK3B98	9	1.30384048104053	0.00636258236009388
GT4	NK4A136	6	0	0.00424172157339592
GT4	NK4A144	2		0.00141390719113197
GT4	Odoribacter	49	2.12785755580062	0.0346407261827334
GT4	Olegusella	5	2.12132034355964	0.00353476797782994
GT4	Olsenella_B	88	1.4817832201341	0.0622119164098069
GT4	Olsenella_C	254	1.93599333042203	0.179566213273761
GT4	Olsenella_E	163	1.5017168537284	0.115233436077256
GT4	Oribacterium	58	0.584144237150311	0.0410033085428273
GT4	Oscillibacter	1650	2.00598727319087	1.16647343268388
GT4	Oxalobacter	6		0.00424172157339592
GT4	Parabacteroides	739	4.47832158720325	0.522438707123265
GT4	Paraburkholderia	3		0.00212086078669796
GT4	Paramuribaculum	2	0	0.00141390719113197
GT4	Pauljensenia	17	0.991031208965115	0.0120182111246218
GT4	PeH17	764	1.72547553207226	0.540112547012414
GT4	Peptostreptococcus	7		0.00494867516896191
GT4	Phascolarctobacterium	8	1.4142135623731	0.0056556287645279
GT4	Phascolarctobacterium_A	89	2.0988813759484	0.0629188700053728
GT4	Phil12	9	3.53553390593274	0.00636258236009388
GT4	Polynucleobacter	242	1.06096231113128	0.171082770126969
GT4	Prevotella	17169	4.37338214528589	12.1376862822724
GT4	Prevotellamassilia	5	0.707106781186548	0.00353476797782994
GT4	Pseudobutyrivibrio	9	2	0.00636258236009388
GT4	Pseudoflavonifractor	65	1.6400168207716	0.0459519837117892
GT4	Pseudomonas	73	3.30151480384384	0.0516076124763171
GT4	Pseudoramibacter	11	0.744023809142845	0.00777648955122586
GT4	Pseudoscardovia	88	1.86880629675467	0.0622119164098069
GT4	Psychrobacter	1		0.000706953595565987
GT4	Pyramidobacter	76	2.20605228103657	0.053728473263015
GT4	Raoultibacter	9	0	0.00636258236009388
GT4	RC9	4705	1.60276622106544	3.32621666713797
GT4	RF16	183	2.50645425355622	0.129372507988576
GT4	Romboutsia	559	12.9439870730313	0.395187059921387
GT4	Roseburia	421	3.72763276870047	0.297627463733281
GT4	RUG306	10		0.00706953595565987
GT4	RUG369	543	1.49085553663821	0.383875802392331
GT4	RUG760	2		0.00141390719113197
GT4	Ruminiclostridium_C	182	1.33758140527896	0.12866555439301
GT4	Ruminiclostridium_E	67	1.35655073073493	0.0473658909029211
GT4	Ruminococcus	18	2.14919697074224	0.0127251647201878
GT4	Ruminococcus_A	495	2.74700664429338	0.349942029805164
GT4	Ruminococcus_C	277	2.01933957527716	0.195826145971778
GT4	Ruminococcus_D	16	1.30170827931778	0.0113112575290558
GT4	Ruminococcus_E	1497	1.82060428999417	1.05830953256228
GT4	Ruthenibacterium	290	1.98996914830946	0.205016542714136
