enzymeID	species	sum	sd	percentage_species
GT9	Tyzzerella sp900316755	1		0.0125549278091651
GT9	UBA1067 sp900321255	2		0.0251098556183302
GT9	UBA11517 sp003522085	2		0.0251098556183302
GT9	UBA1191 sp900066305	4	0.577350269189626	0.0502197112366604
GT9	UBA1206 sp000433115	3	0.707106781186548	0.0376647834274953
GT9	UBA1221 sp002350725	3		0.0376647834274953
GT9	UBA1232 sp002315995	26	0	0.326428123038293
GT9	UBA1436 sp002329395	11	0.5	0.138104205900816
GT9	UBA1436 sp002432025	5	0.707106781186548	0.0627746390458255
GT9	UBA1691 sp002320555	1		0.0125549278091651
GT9	UBA1724 sp002315885	3	0.707106781186548	0.0376647834274953
GT9	UBA2883 sp002103075	21	1.09544511501033	0.263653483992467
GT9	UBA2913 sp002349925	3		0.0376647834274953
GT9	UBA3388 sp002358835	122	0.665685552571153	1.53170119271814
GT9	UBA3789 sp900314225	7	0.408248290463863	0.0878844946641557
GT9	UBA3818 sp002369315	1		0.0125549278091651
GT9	UBA4334 sp900316975	20	0.65133894727893	0.251098556183302
GT9	UBA4372 sp002316015	25	0	0.313873195229127
GT9	UBA4705 sp002407045	2	0	0.0251098556183302
GT9	UBA5920 sp002406055	1		0.0125549278091651
GT9	UBA636 sp002299675	1		0.0125549278091651
GT9	UBA6398 sp003150315	43	0	0.539861895794099
GT9	UBA6984 sp003258725	4	0.577350269189626	0.0502197112366604
GT9	UBA7173 sp001689685	4	0	0.0502197112366604
GT9	UBA7173 sp001701135	90	0	1.12994350282486
GT9	UBA7173_A sp001915385	5	0	0.0627746390458255
GT9	UBA737 sp002297415	1		0.0125549278091651
GT9	UBA7748 sp900314535	1		0.0125549278091651
GT9	UBA791 sp002297005	22	1.0690449676497	0.276208411801632
GT9	Victivallis sp002998355	3		0.0376647834274953
GT9	Victivallis vadensis	1		0.0125549278091651
GT9	Zag1 sp001765415	41	1.356271980176	0.514752040175769
GT9	Zag111 sp002102825	50	0.769800358919501	0.627746390458255
GT9	Zag111 sp002103105	21	0.866025403784439	0.263653483992467
GT9	Zag111 sp003258735	33	0.747545001596402	0.414312617702448
GT9		8	1.34164078649987	0.100439422473321
GT90	Alistipes shahii	34	0	8.33333333333333
GT90	Anaerovibrio sp002100115	1		0.245098039215686
GT90	Bacteroides fragilis	32	0	7.84313725490196
GT90	Bacteroides thetaiotaomicron	1		0.245098039215686
GT90	Bacteroides uniformis	4	0	0.980392156862745
GT90	Bacteroides_A coprocola	1		0.245098039215686
GT90	Bacteroides_A plebeius_A	1		0.245098039215686
GT90	Bacteroides_B vulgatus	1		0.245098039215686
GT90	C941 sp900321725	30	0	7.35294117647059
GT90	CAG-451 sp000438295	1		0.245098039215686
GT90	CAG-485 sp000437495	32	0	7.84313725490196
GT90	CAG-485 sp002361235	1		0.245098039215686
GT90	CAG-485 sp002491165	1		0.245098039215686
GT90	CAG-485 sp900321585	6	0	1.47058823529412
GT90	CAG-873 sp002493945	1		0.245098039215686
GT90	Dorea sp900066765	1		0.245098039215686
GT90	Enterococcus faecalis	1		0.245098039215686
GT90	Escherichia flexneri	1		0.245098039215686
GT90	Eubacterium callanderi	1		0.245098039215686
GT90	Helicobacter_F sp002287135	2	0	0.490196078431373
GT90	Lactobacillus amylovorus	3	0	0.735294117647059
GT90	Lactobacillus_H reuteri	1		0.245098039215686
GT90	Lactobacillus_H vaginalis	1		0.245098039215686
GT90	Parabacteroides sp000436495	9	0	2.20588235294118
GT90	Prevotella copri	5	0	1.22549019607843
GT90	Prevotella copri_A	6	0	1.47058823529412
GT90	Prevotella lascolaii	3	0	0.735294117647059
GT90	Prevotella sp000434515	5	0	1.22549019607843
GT90	Prevotella sp000436035	59	0	14.4607843137255
GT90	Prevotella sp000834015	7	0	1.7156862745098
GT90	Prevotella sp002251245	32	0.179605302026775	7.84313725490196
GT90	Prevotella sp002251295	7	0	1.7156862745098
GT90	Prevotella sp002251365	9	0	2.20588235294118
GT90	Prevotella sp002251385	6	0	1.47058823529412
GT90	Prevotella sp002251435	47	0.208409077139993	11.5196078431373
GT90	Prevotella sp002265625	1		0.245098039215686
GT90	Prevotella sp002353555	1		0.245098039215686
GT90	Prevotella sp002373375	3	0	0.735294117647059
GT90	Prevotella sp002394385	1		0.245098039215686
GT90	Prevotella sp002409785	1		0.245098039215686
GT90	Prevotella sp900199655	1		0.245098039215686
GT90	Prevotella sp900313215	2	0	0.490196078431373
GT90	Prevotella sp900313615	2	0	0.490196078431373
GT90	Prevotella sp900314655	1		0.245098039215686
GT90	Prevotella sp900315095	1		0.245098039215686
GT90	Prevotella sp900315455	1		0.245098039215686
GT90	Prevotella sp900315765	1		0.245098039215686
GT90	Prevotella sp900315775	3	0	0.735294117647059
GT90	Prevotella sp900315955	7	0	1.7156862745098
GT90	Prevotella sp900316015	1		0.245098039215686
GT90	Prevotella sp900318795	1		0.245098039215686
GT90	Prevotella sp900318915	2	0	0.490196078431373
GT90	Prevotella stercorea	1		0.245098039215686
GT90	RUG114 sp900315615	15	0	3.67647058823529
GT90	Ruminococcus_A sp003011855	1		0.245098039215686
GT90	Ruminococcus_E bromii_A	1		0.245098039215686
GT90	Treponema_D porcinum	1		0.245098039215686
GT90	UBA1067 sp900321255	1		0.245098039215686
GT90	UBA1206 sp000433115	1		0.245098039215686
GT90	UBA1417 sp003531055	1		0.245098039215686
GT90	UBA636 sp002299675	1		0.245098039215686
GT90	UBA7173 sp001701135	1		0.245098039215686
GT90	UBA7748 sp900314535	1		0.245098039215686
GT92	14-2 sp000403255	1		0.116414435389988
GT92	14-2 sp001940225	1		0.116414435389988
GT92	Absiella innocuum	2	0	0.232828870779977
GT92	Acetatifactor sp900066365	3	0	0.349243306169965
GT92	Aerococcus urinaeequi	1		0.116414435389988
GT92	Agathobacter faecis	4	0	0.465657741559953
GT92	Agathobacter rectale	6	0	0.69848661233993
GT92	Agathobacter sp000434275	13	0	1.51338766006985
GT92	Agathobacter sp900317585	2		0.232828870779977
GT92	Angelakisella massiliensis	1		0.116414435389988
GT92	Bacteroides eggerthii	1		0.116414435389988
GT92	Bacteroides togonis	2	0	0.232828870779977
GT92	Bacteroides uniformis	1		0.116414435389988
GT92	Bacteroides_B vulgatus	1		0.116414435389988
GT92	Bifidobacterium animalis	1		0.116414435389988
GT92	Bifidobacterium breve	2	0	0.232828870779977
GT92	Bifidobacterium thermacidophilum	3	0	0.349243306169965
GT92	Blautia_A obeum	1		0.116414435389988
GT92	Blautia_A wexlerae	2	0	0.232828870779977
GT92	C941 sp002353885	1		0.116414435389988
GT92	C941 sp900314215	1		0.116414435389988
GT92	C941 sp900321725	5	0	0.582072176949942
GT92	CAG-1000 sp000434555	2	0	0.232828870779977
GT92	CAG-1000 sp000436975	2	0	0.232828870779977
GT92	CAG-110 sp002437585	1		0.116414435389988
GT92	CAG-145 sp002320005	1		0.116414435389988
GT92	CAG-177 sp003514385	2	0	0.232828870779977
GT92	CAG-196 sp002102975	2	0	0.232828870779977
GT92	CAG-245 sp000435175	3	0	0.349243306169965
GT92	CAG-267 sp002353835	8	0	0.931315483119907
GT92	CAG-269 sp000431335	2	0	0.232828870779977
GT92	CAG-269 sp001916055	2	0	0.232828870779977
GT92	CAG-269 sp001916065	5	0.5	0.582072176949942
GT92	CAG-269 sp003525075	1		0.116414435389988
GT92	CAG-273 sp003507395	1		0.116414435389988
GT92	CAG-279 sp000437795	2	0	0.232828870779977
GT92	CAG-302 sp000431795	1		0.116414435389988
GT92	CAG-302 sp001916775	1		0.116414435389988
GT92	CAG-390 sp003523225	1		0.116414435389988
GT92	CAG-417 sp002477275	1		0.116414435389988
GT92	CAG-433 sp000433675	1		0.116414435389988
GT92	CAG-45 sp002299665	3	0.707106781186548	0.349243306169965
GT92	CAG-451 sp000438295	2		0.232828870779977
GT92	CAG-452 sp000434035	1		0.116414435389988
GT92	CAG-465 sp000433755	1		0.116414435389988
GT92	CAG-485 sp002491165	5	0	0.582072176949942
GT92	CAG-485 sp900321585	1		0.116414435389988
GT92	CAG-492 sp002633185	1		0.116414435389988
GT92	CAG-533 sp000434495	2	0	0.232828870779977
GT92	CAG-536 sp900314505	1		0.116414435389988
GT92	CAG-557 sp000435275	4	0	0.465657741559953
GT92	CAG-594 sp000434835	2	0	0.232828870779977
GT92	CAG-603 sp900314555	1		0.116414435389988
GT92	CAG-710 sp000432595	3	0.707106781186548	0.349243306169965
GT92	CAG-724 sp003524145	1		0.116414435389988
GT92	CAG-762 sp000432575	3	0	0.349243306169965
GT92	CAG-873 sp001701165	1		0.116414435389988
GT92	CAG-873 sp002493945	1		0.116414435389988
GT92	CAG-884 sp000433875	1		0.116414435389988
GT92	CAG-95 sp000438155	2	0	0.232828870779977
GT92	Catenibacterium mitsuokai	1		0.116414435389988
GT92	Clostridium baratii	1		0.116414435389988
GT92	Clostridium butyricum	1		0.116414435389988
GT92	Clostridium disporicum	2	0	0.232828870779977
GT92	Clostridium saudiense	1		0.116414435389988
GT92	Clostridium sp000435835	8	0.377964473009227	0.931315483119907
GT92	Clostridium_M bolteae	2		0.232828870779977
GT92	Clostridium_M clostridioforme	1		0.116414435389988
GT92	Collinsella sp002391315	1		0.116414435389988
GT92	Coprococcus sp900066115	1		0.116414435389988
GT92	Coprococcus_A catus	1		0.116414435389988
GT92	Dialister succinatiphilus	2		0.232828870779977
GT92	Dorea faecis	1		0.116414435389988
GT92	Dorea formicigenerans	2	0	0.232828870779977
GT92	Dorea longicatena	1		0.116414435389988
GT92	Dorea longicatena_B	1		0.116414435389988
GT92	Dorea sp900066765	1		0.116414435389988
GT92	Dysgonomonas sp002409595	6	0	0.69848661233993
GT92	Eisenbergiella sp900066775	1		0.116414435389988
GT92	Enterococcus_B hirae	2	0	0.232828870779977
GT92	ER4 sp000765235	2	0	0.232828870779977
GT92	Erysipelatoclostridium sp000752095	1		0.116414435389988
GT92	Escherichia flexneri	4	0	0.465657741559953
GT92	Eubacterium_E hallii	1		0.116414435389988
GT92	Eubacterium_E hallii_A	3	0.707106781186548	0.349243306169965
GT92	Eubacterium_F sp003491505	2	0	0.232828870779977
GT92	Eubacterium_G sp000432355	1		0.116414435389988
GT92	Eubacterium_H sp900314295	1		0.116414435389988
GT92	F23-B02 sp001916715	1		0.116414435389988
GT92	Faecalibacterium prausnitzii_K	1		0.116414435389988
GT92	Faecalicatena faecis	1		0.116414435389988
GT92	Faecalicatena sp900066545	1		0.116414435389988
GT92	Firm-10 sp001603025	1		0.116414435389988
GT92	Fusicatenibacter saccharivorans	2	0	0.232828870779977
GT92	GCA-900066135 sp900066135	1		0.116414435389988
GT92	Holdemanella biformis	1		0.116414435389988
GT92	Intestinimonas butyriciproducens	1		0.116414435389988
GT92	KLE1615 sp900066985	1		0.116414435389988
GT92	Lachnospira eligens_B	1		0.116414435389988
GT92	Lachnospira sp000436475	1		0.116414435389988
GT92	Lachnospira sp900316325	1		0.116414435389988
GT92	Lactobacillus amylovorus	7	0	0.814901047729918
GT92	Lactobacillus crispatus	2	0	0.232828870779977
GT92	Lactobacillus delbrueckii_A	2	0	0.232828870779977
GT92	Lactobacillus_B agilis	1		0.116414435389988
GT92	Lactobacillus_B salivarius	19	0	2.21187427240978
GT92	Lactobacillus_H reuteri	5	0	0.582072176949942
GT92	Lawsonibacter sp000177015	2	0	0.232828870779977
GT92	Marvinbryantia sp900066075	1		0.116414435389988
GT92	Massilioclostridium coli	1		0.116414435389988
GT92	Methanobrevibacter_A gottschalkii	4	0.577350269189626	0.465657741559953
GT92	Olsenella_C umbonata	4	0	0.465657741559953
GT92	Oscillibacter sp001916835	1		0.116414435389988
GT92	Oscillibacter sp900066435	2	0	0.232828870779977
GT92	Parabacteroides merdae	3	0	0.349243306169965
GT92	Phascolarctobacterium_A succinatutens	1		0.116414435389988
GT92	Phil1 sp001940855	1		0.116414435389988
GT92	Phil12 sp002633275	1		0.116414435389988
GT92	Prevotella amnii	3	0	0.349243306169965
GT92	Prevotella brevis	2	0	0.232828870779977
GT92	Prevotella bryantii	9	0	1.0477299185099
GT92	Prevotella copri	8	0	0.931315483119907
GT92	Prevotella maculosa	2		0.232828870779977
GT92	Prevotella sp000434515	1		0.116414435389988
GT92	Prevotella sp000434975	95	0.103142124625879	11.0593713620489
GT92	Prevotella sp000436035	1		0.116414435389988
GT92	Prevotella sp000436915	10	0	1.16414435389988
GT92	Prevotella sp000834015	16	0.258198889747161	1.86263096623981
GT92	Prevotella sp002251245	15	0	1.74621653084983
GT92	Prevotella sp002251295	15	0	1.74621653084983
GT92	Prevotella sp002251365	47	0	5.47147846332945
GT92	Prevotella sp002251385	20	0.323380833381777	2.32828870779977
GT92	Prevotella sp002251435	20	0.229415733870562	2.32828870779977
GT92	Prevotella sp002265625	2	0	0.232828870779977
GT92	Prevotella sp002299275	4	0	0.465657741559953
GT92	Prevotella sp002299635	1		0.116414435389988
GT92	Prevotella sp002300055	2	0	0.232828870779977
GT92	Prevotella sp002373375	1		0.116414435389988
GT92	Prevotella sp002409785	39	0.162221421130763	4.54016298020955
GT92	Prevotella sp900290275	83	0.110431526074847	9.66239813736903
GT92	Prevotella sp900313215	1		0.116414435389988
GT92	Prevotella sp900314995	2	0	0.232828870779977
GT92	Prevotella sp900315835	1		0.116414435389988
GT92	Prevotella sp900315955	2	0	0.232828870779977
GT92	Prevotella sp900316285	1		0.116414435389988
GT92	Prevotella sp900319905	1		0.116414435389988
GT92	Prevotella sp900322035	1		0.116414435389988
GT92	Prevotella stercorea	3	0	0.349243306169965
GT92	Prevotella timonensis_A	1		0.116414435389988
GT92	Prevotellamassilia timonensis	1		0.116414435389988
GT92	Pseudoscardovia suis	1		0.116414435389988
GT92	QHMH01 sp003258795	3	0	0.349243306169965
GT92	RC9 sp000432515	8	0	0.931315483119907
GT92	RC9 sp000432655	1		0.116414435389988
GT92	RC9 sp000433355	1		0.116414435389988
GT92	RC9 sp000434935	57	0	6.63562281722934
GT92	RC9 sp000435075	5	0	0.582072176949942
GT92	RC9 sp001602865	2	0	0.232828870779977
GT92	RC9 sp002298075	1		0.116414435389988
GT92	RC9 sp002393895	1		0.116414435389988
GT92	RC9 sp002472565	18	0	2.09545983701979
GT92	RC9 sp900316675	1		0.116414435389988
GT92	Romboutsia timonensis	32	0.448395139423033	3.72526193247963
GT92	RUG343 sp900317975	16	0	1.86263096623981
GT92	Ruminococcus_A sp003011855	1		0.116414435389988
GT92	Ruminococcus_C sp000433635	1		0.116414435389988
GT92	Ruminococcus_E bromii_A	1		0.116414435389988
GT92	Ruminococcus_E sp900314705	1		0.116414435389988
GT92	Sharpea azabuensis	2	0	0.232828870779977
GT92	Succinivibrio sp003456415	1		0.116414435389988
GT92	Succinivibrio sp900316375	1		0.116414435389988
GT92	Tener-01 sp001940985	1		0.116414435389988
GT92	Terrisporobacter othiniensis	1		0.116414435389988
GT92	Treponema_D sp002394685	4	0	0.465657741559953
GT92	Treponema_D succinifaciens	1		0.116414435389988
GT92	Tyzzerella sp000411335	1		0.116414435389988
GT92	UBA11490 sp003524095	1		0.116414435389988
GT92	UBA11517 sp003522085	1		0.116414435389988
GT92	UBA1191 sp900066305	1		0.116414435389988
GT92	UBA1417 sp003531055	1		0.116414435389988
GT92	UBA1777 sp002320035	1		0.116414435389988
GT92	UBA2727 sp900100095	2	0	0.232828870779977
GT92	UBA2856 sp900319065	1		0.116414435389988
GT92	UBA3206 sp002363705	1		0.116414435389988
GT92	UBA636 sp002299675	1		0.116414435389988
GT92	UBA644 sp002299265	1		0.116414435389988
GT92	UBA7173_A sp001915385	5	0	0.582072176949942
GT92	UBA733 sp003512585	2	0	0.232828870779977
GT92	UBA737 sp002297415	1		0.116414435389988
GT92	UBA737 sp002431945	1		0.116414435389988
GT92	UBA738 sp003522945	1		0.116414435389988
GT92	Zag1 sp001765415	2	0	0.232828870779977
GT92	Zag111 sp002102825	1		0.116414435389988
GT92	Zag111 sp002103105	1		0.116414435389988
GT92		8	0	0.931315483119907
GT94	Agathobacter faecis	1		0.0517063081695967
GT94	Agathobacter rectale	2	0	0.103412616339193
GT94	Alistipes senegalensis	1		0.0517063081695967
GT94	Alistipes shahii	1		0.0517063081695967
GT94	Alistipes sp002362235	2	0	0.103412616339193
GT94	An172 sp002160515	1		0.0517063081695967
GT94	Bacteroides fragilis	32	0	1.65460186142709
GT94	Bacteroides massiliensis	1		0.0517063081695967
GT94	Bacteroides thetaiotaomicron	2	0	0.103412616339193
GT94	Bacteroides togonis	2	0	0.103412616339193
GT94	Bacteroides xylanisolvens	1		0.0517063081695967
GT94	Bacteroides_A coprocola	1		0.0517063081695967
GT94	Bacteroides_A plebeius_A	1		0.0517063081695967
GT94	Bacteroides_B vulgatus	3	0	0.15511892450879
GT94	Bacteroides_F pectinophilus	1		0.0517063081695967
GT94	Bifidobacterium choerinum	2	0	0.103412616339193
GT94	Blautia_A obeum	1		0.0517063081695967
GT94	Blautia_A sp000285855	1		0.0517063081695967
GT94	Blautia_A sp900066165	1		0.0517063081695967
GT94	Blautia_A sp900066355	1		0.0517063081695967
GT94	Blautia_A sp900120195	1		0.0517063081695967
GT94	Blautia_A wexlerae	6	0	0.31023784901758
GT94	Butyrivibrio fibrisolvens_C	1		0.0517063081695967
GT94	CAG-1000 sp000434555	1		0.0517063081695967
GT94	CAG-110 sp002436765	1		0.0517063081695967
GT94	CAG-110 sp002437585	36	0.169030850945703	1.86142709410548
GT94	CAG-110 sp002493965	2	0	0.103412616339193
GT94	CAG-145 sp002320005	1		0.0517063081695967
GT94	CAG-194 sp000432915	1		0.0517063081695967
GT94	CAG-245 sp000435175	1		0.0517063081695967
GT94	CAG-269 sp001916055	2	0	0.103412616339193
GT94	CAG-269 sp003525075	1		0.0517063081695967
GT94	CAG-273 sp003507395	1		0.0517063081695967
GT94	CAG-279 sp000437795	1		0.0517063081695967
GT94	CAG-45 sp002299665	4	0	0.206825232678387
GT94	CAG-452 sp000434035	2	0	0.103412616339193
GT94	CAG-485 sp900321585	1		0.0517063081695967
GT94	CAG-603 sp900314525	1		0.0517063081695967
GT94	CAG-710 sp000432595	1		0.0517063081695967
GT94	CAG-724 sp003524145	1		0.0517063081695967
GT94	CAG-791 sp000431495	2	0	0.103412616339193
GT94	CAG-83 sp000435975	1		0.0517063081695967
GT94	CAG-831 sp000432775	1		0.0517063081695967
GT94	CAG-873 sp001701165	1		0.0517063081695967
GT94	CAG-914 sp000437895	1		0.0517063081695967
GT94	Clostridium disporicum	1		0.0517063081695967
GT94	Clostridium saudiense	1		0.0517063081695967
GT94	Clostridium_M clostridioforme	1		0.0517063081695967
GT94	Clostridium_M sp000155435	1		0.0517063081695967
GT94	Clostridium_P perfringens	3	0	0.15511892450879
GT94	Collinsella sp002391315	1		0.0517063081695967
GT94	Corynebacterium stationis	1		0.0517063081695967
GT94	Dorea formicigenerans	4	0	0.206825232678387
GT94	Dorea longicatena	1		0.0517063081695967
GT94	Escherichia flexneri	1		0.0517063081695967
GT94	Eubacterium_E hallii	1		0.0517063081695967
GT94	Eubacterium_F sp002435545	1		0.0517063081695967
GT94	Eubacterium_F sp003491505	1		0.0517063081695967
GT94	Eubacterium_H sp900314295	1		0.0517063081695967
GT94	Eubacterium_Q sp900314445	19	0	0.982419855222337
GT94	Eubacterium_R coprostanoligenes	1		0.0517063081695967
GT94	Eubacterium_R sp000434995	1		0.0517063081695967
GT94	Faecalibacterium prausnitzii_D	1		0.0517063081695967
GT94	Faecalibacterium prausnitzii_G	1		0.0517063081695967
GT94	Faecalibacterium prausnitzii_I	1		0.0517063081695967
GT94	Faecalibacterium prausnitzii_K	2		0.103412616339193
GT94	Faecalicatena sp002320245	1		0.0517063081695967
GT94	KLE1615 sp900066985	1		0.0517063081695967
GT94	Lactobacillus amylovorus	2	0	0.103412616339193
GT94	Lactobacillus crispatus	2	0	0.103412616339193
GT94	Lactobacillus johnsonii	2	0	0.103412616339193
GT94	Lactobacillus_B ruminis	1		0.0517063081695967
GT94	Lactobacillus_B salivarius	1		0.0517063081695967
GT94	Lactobacillus_H mucosae	2	0	0.103412616339193
GT94	Lactobacillus_H reuteri	1		0.0517063081695967
GT94	Lactobacillus_H sp002299975	1		0.0517063081695967
GT94	Marvinbryantia sp900066075	1		0.0517063081695967
GT94	Mitsuokella multacida	1		0.0517063081695967
GT94	Neisseria meningitidis_B	1		0.0517063081695967
GT94	Parabacteroides distasonis	57	0.231212282322664	2.94725956566701
GT94	Parabacteroides sp000436495	1		0.0517063081695967
GT94	PeH17 sp000435055	1		0.0517063081695967
GT94	Phil1 sp001940855	1		0.0517063081695967
GT94	Prevotella bryantii	1		0.0517063081695967
GT94	Prevotella copri	8	0	0.413650465356774
GT94	Prevotella lascolaii	1		0.0517063081695967
GT94	Prevotella sp000431975	1		0.0517063081695967
GT94	Prevotella sp000434515	3	0	0.15511892450879
GT94	Prevotella sp000434975	1		0.0517063081695967
GT94	Prevotella sp000436035	2	0	0.103412616339193
GT94	Prevotella sp000436915	2	0	0.103412616339193
GT94	Prevotella sp000834015	7	0	0.361944157187177
GT94	Prevotella sp002251245	9	0	0.46535677352637
GT94	Prevotella sp002251295	13	0.674948557710553	0.672182006204757
GT94	Prevotella sp002251365	12	0.301511344577764	0.62047569803516
GT94	Prevotella sp002251385	22	0	1.13753877973113
GT94	Prevotella sp002251435	14	0.277350098112615	0.723888314374354
GT94	Prevotella sp002299275	3	0	0.15511892450879
GT94	Prevotella sp002373375	1		0.0517063081695967
GT94	Prevotella sp002394365	3	0	0.15511892450879
GT94	Prevotella sp900109055	3	0.707106781186548	0.15511892450879
GT94	Prevotella sp900313215	2	0	0.103412616339193
GT94	Prevotella sp900314915	1		0.0517063081695967
GT94	Prevotella sp900315955	2	0	0.103412616339193
GT94	Prevotella sp900316015	2	0	0.103412616339193
GT94	Prevotella sp900318855	2	0	0.103412616339193
GT94	Prevotella sp900318915	1		0.0517063081695967
GT94	Prevotella sp900319905	1		0.0517063081695967
GT94	RC9 sp000431015	105	0.098058067569092	5.42916235780765
GT94	RC9 sp000432515	66	0.124034734589208	3.41261633919338
GT94	RC9 sp000432655	208	0.269911529351704	10.7549120992761
GT94	RC9 sp000433355	144	0.220999330688755	7.44570837642192
GT94	RC9 sp000434935	310	0.220059424067831	16.028955532575
GT94	RC9 sp000435075	115	0	5.94622543950362
GT94	RC9 sp001915575	65	0.176731431771302	3.36091003102379
GT94	RC9 sp002298075	13	0.288675134594813	0.672182006204757
GT94	RC9 sp002314195	4	0	0.206825232678387
GT94	RC9 sp002314885	123	0.432188217054204	6.35987590486039
GT94	RC9 sp002315815	1		0.0517063081695967
GT94	RC9 sp002320605	2	0	0.103412616339193
GT94	RC9 sp002350615	1		0.0517063081695967
GT94	RC9 sp002393895	1		0.0517063081695967
GT94	RC9 sp002439805	37	0	1.91313340227508
GT94	RC9 sp002440085	19	0	0.982419855222337
GT94	RC9 sp002472565	78	0.530429950326516	4.03309203722854
GT94	RC9 sp900314395	2		0.103412616339193
GT94	RC9 sp900316045	6	0	0.31023784901758
GT94	RC9 sp900316675	2	0	0.103412616339193
GT94	RC9 sp900317845	28	0.447213595499958	1.44777662874871
GT94	RC9 sp900317925	1		0.0517063081695967
GT94	RC9 sp900318565	37	0.509901951359279	1.91313340227508
GT94	RC9 sp900318955	1		0.0517063081695967
GT94	RC9 sp900319685	33	0	1.70630816959669
GT94	RC9 sp900320185	49	0	2.53360910031024
GT94	RF16 sp002394335	5	0.5	0.258531540847983
GT94	RF16 sp002452095	11	0.440958551844098	0.568769389865564
GT94	RF16 sp900320865	1		0.0517063081695967
GT94	Romboutsia timonensis	1		0.0517063081695967
GT94	Roseburia inulinivorans	4	0	0.206825232678387
GT94	Roseburia sp001940165	1		0.0517063081695967
GT94	Ruminococcus_E sp003521625	1		0.0517063081695967
GT94	Ruthenibacterium lactatiformans	1		0.0517063081695967
GT94	Treponema_D berlinense	1		0.0517063081695967
GT94	Treponema_D succinifaciens	2	0	0.103412616339193
GT94	Tyzzerella sp000411335	1		0.0517063081695967
GT94	UBA1081 sp900314355	1		0.0517063081695967
GT94	UBA1232 sp002315995	25	0.204124145231932	1.29265770423992
GT94	UBA1777 sp003150355	1		0.0517063081695967
GT94	UBA3388 sp002358835	49	0	2.53360910031024
GT94	UBA4248 sp002395385	1		0.0517063081695967
GT94	UBA4334 sp900316975	1		0.0517063081695967
GT94	UBA7182 sp002160135	1		0.0517063081695967
GT94	UBA737 sp002431945	2	0	0.103412616339193
GT94	UBA738 sp002404605	1		0.0517063081695967
GT94	UBA738 sp003522945	1		0.0517063081695967
GT94		2	0	0.103412616339193
GT99	Agathobacter sp900317585	1		2.63157894736842
GT99	Bacteroides_B massiliensis	1		2.63157894736842
GT99	CAG-269 sp001916005	1		2.63157894736842
GT99	CAG-269 sp001916065	1		2.63157894736842
GT99	CAG-417 sp000432835	2	0	5.26315789473684
GT99	CAG-417 sp002477275	2	0	5.26315789473684
GT99	CAG-433 sp000433675	2	0	5.26315789473684
GT99	CAG-594 sp000434835	8	0.377964473009227	21.0526315789474
GT99	CAG-605 sp000433255	1		2.63157894736842
GT99	CAG-877 sp000433455	5	0	13.1578947368421
GT99	CAG-914 sp000437895	1		2.63157894736842
GT99	CAG-988 sp003149915	2	0	5.26315789473684
GT99	Corynebacterium stationis	1		2.63157894736842
GT99	Lactobacillus amylovorus	1		2.63157894736842
GT99	Lactobacillus johnsonii	1		2.63157894736842
GT99	Megasphaera elsdenii	1		2.63157894736842
GT99	Prevotella sp000434975	1		2.63157894736842
GT99	RF16 sp002373505	1		2.63157894736842
GT99	Terrisporobacter othiniensis	1		2.63157894736842
GT99	UBA3789 sp900314225	3	0	7.89473684210526
GT99	UBA6984 sp003258725	1		2.63157894736842
PL1	Agathobacter rectale	3	0.707106781186548	0.0813890396093326
PL1	Agathobacter sp000434275	7		0.189907759088443
PL1	Agathobacter sp900317585	1		0.0271296798697775
PL1	Alistipes senegalensis	8	0	0.21703743895822
PL1	Alistipes shahii	60	0.9102589898328	1.62778079218665
PL1	Bacillus subtilis	4	0	0.10851871947911
PL1	Bacteroides eggerthii	8	2.82842712474619	0.21703743895822
PL1	Bacteroides fluxus	9	1.25830573921179	0.244167118827998
PL1	Bacteroides fragilis	10	0.816496580927726	0.271296798697775
PL1	Bacteroides heparinolyticus	1		0.0271296798697775
PL1	Bacteroides massiliensis	18	0	0.488334237655996
PL1	Bacteroides pyogenes	1		0.0271296798697775
PL1	Bacteroides thetaiotaomicron	22	1.94935886896179	0.596852957135106
PL1	Bacteroides togonis	2	0	0.0542593597395551
PL1	Bacteroides xylanisolvens	3	0.707106781186548	0.0813890396093326
PL1	Bacteroides_A barnesiae	2	0	0.0542593597395551
PL1	Bacteroides_A sp000434735	1		0.0271296798697775
PL1	Bacteroides_B vulgatus	99	0.580060848735108	2.68583830710798
PL1	Bacteroides_F pectinophilus	3	0.707106781186548	0.0813890396093326
PL1	Bifidobacterium pseudolongum_A	1		0.0271296798697775
PL1	Blautia sp000436935	1		0.0271296798697775
PL1	Blautia_A massiliensis	1		0.0271296798697775
PL1	Blautia_A sp900066205	1		0.0271296798697775
PL1	Blautia_A wexlerae	2	0	0.0542593597395551
PL1	Butyricicoccus pullicaecorum	1		0.0271296798697775
PL1	Butyrivibrio sp000420845	1		0.0271296798697775
PL1	Butyrivibrio sp900102515	1		0.0271296798697775
PL1	CAG-103 sp900317855	1		0.0271296798697775
PL1	CAG-170 sp000436735	2	0	0.0542593597395551
PL1	CAG-269 sp000438255	1		0.0271296798697775
PL1	CAG-269 sp001916055	2	0	0.0542593597395551
PL1	CAG-269 sp001916065	1		0.0271296798697775
PL1	CAG-272 sp000433515	1		0.0271296798697775
PL1	CAG-288 sp000437395	3	0	0.0813890396093326
PL1	CAG-41 sp001941225	21	1.58113883008419	0.569723277265328
